Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,Initial_DataCollection_AverageReturn
89,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,453159,807.2343888282776,-0.004788544,23.720379
90,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,458159,816.0572395324707,-0.0083465325,23.720379
91,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,463159,824.9968113899231,0.00041774902,23.720379
92,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,468159,833.9322831630707,-0.0043851775,23.720379
93,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,473159,842.7822666168213,-0.009183457,23.720379
94,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,478159,849.6627569198608,-0.002446089,23.720379
95,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,483159,856.3136341571808,-0.0052538696,23.720379
96,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,488159,862.9529058933258,-0.01216275,23.720379
97,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,493159,868.4244406223297,-0.00089494704,23.720379
98,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,498159,873.4035134315491,-0.00029260616,23.720379
99,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,503159,878.4387712478638,-0.0017363583,23.720379
