Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,Initial_DataCollection_AverageReturn
75,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,383136,677.7925381660461,96.24321,23.720379
76,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,388136,686.6540107727051,97.36347,23.720379
77,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,393136,695.6679365634918,96.22629,23.720379
78,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,398136,704.4989738464355,97.43835,23.720379
79,200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,403136,713.250491142273,97.12311,23.720379
80,200.0,0.0,200.0,200.0,200.0,199.84616,0.7692307,200.0,196.0,199.84615384615384,408332,722.3248381614685,96.622604,23.720379
81,200.0,0.0,200.0,200.0,200.0,199.46153,1.6226941,200.0,194.0,199.46153846153845,413518,731.3963658809662,94.65141,23.720379
82,200.0,0.0,200.0,200.0,200.0,197.42308,4.916011,200.0,180.0,197.42307692307693,418651,740.479709148407,95.82678,23.720379
83,200.0,0.0,200.0,200.0,200.0,189.2963,8.123194,200.0,170.0,189.2962962962963,423762,749.4194223880768,90.39959,23.720379
84,200.0,0.0,200.0,200.0,200.0,192.46153,7.0723224,200.0,179.0,192.46153846153845,428766,758.2418625354767,92.14654,23.720379
85,192.66667,7.7172246,200.0,182.0,192.66666666666666,194.1923,6.183223,200.0,180.0,194.19230769230768,433815,767.4321150779724,90.399994,23.720379
86,199.0,1.4142135,200.0,197.0,199.0,196.8077,4.7799196,200.0,185.0,196.80769230769232,438932,776.7574510574341,90.2631,23.720379
87,200.0,0.0,200.0,200.0,200.0,198.61539,3.7629461,200.0,184.0,198.6153846153846,444096,785.8334469795227,92.02492,23.720379
88,200.0,0.0,200.0,200.0,200.0,199.73077,1.0212245,200.0,195.0,199.73076923076923,449289,794.9152834415436,90.9782,23.720379
89,200.0,0.0,200.0,200.0,200.0,199.8077,0.6804541,200.0,197.0,199.80769230769232,454484,804.0279638767242,89.35489,23.720379
90,198.33333,1.6996732,200.0,196.0,198.33333333333334,199.84616,0.7692307,200.0,196.0,199.84615384615384,459680,813.4023087024689,87.3467,23.720379
91,187.66667,9.177267,200.0,178.0,187.66666666666666,197.38461,4.4209027,200.0,183.0,197.3846153846154,464812,822.7416844367981,88.84624,23.720379
92,187.0,4.9665546,191.0,180.0,187.0,194.42308,5.122898,200.0,181.0,194.42307692307693,469867,831.9170160293579,87.69922,23.720379
93,187.33333,10.96459,197.0,172.0,187.33333333333334,185.22223,10.130019,200.0,154.0,185.22222222222223,474868,840.989179611206,81.089035,23.720379
94,179.0,6.164414,186.0,171.0,179.0,177.7931,9.030138,199.0,159.0,177.79310344827587,480024,850.4256739616394,78.37,23.720379
95,174.0,6.97615,183.0,166.0,174.0,179.78572,8.059409,199.0,166.0,179.78571428571428,485058,859.6093657016754,80.15799,23.720379
96,189.33333,5.734884,196.0,182.0,189.33333333333334,182.67857,10.198226,200.0,167.0,182.67857142857142,490173,868.685553073883,81.4364,23.720379
97,200.0,0.0,200.0,200.0,200.0,191.37038,7.6164937,200.0,174.0,191.37037037037038,495340,875.5790553092957,82.77283,23.720379
98,200.0,0.0,200.0,200.0,200.0,197.57692,4.3868074,200.0,180.0,197.57692307692307,500477,882.409784078598,87.78276,23.720379
99,200.0,0.0,200.0,200.0,200.0,199.57692,2.1153848,200.0,189.0,199.57692307692307,505666,889.2900767326355,87.330536,23.720379
