Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
66,14.337129,14.544903,30.891605,-4.5133414,150.0,12.067427,27.714346,82.42261,-126.90677,150.0,3356700,4357.450655937195,-0.0029227813,0.9655254,-91.0735
67,-14.049176,24.215908,3.2200637,-48.295227,150.0,7.6449757,21.792841,67.76548,-130.37993,150.0,3406800,4419.608654975891,-0.001993764,0.9604871,-91.0735
68,11.272466,16.416492,34.44672,-1.5259867,150.0,5.2413907,22.987398,92.70779,-133.17386,150.0,3456900,4481.594527959824,0.0023415962,0.9615449,-91.0735
69,13.135787,19.826813,40.72563,-4.9897375,150.0,7.0961814,22.009615,71.46928,-109.83894,150.0,3507000,4544.135969161987,-0.02441944,0.9744415,-91.0735
70,19.598661,20.986116,43.33766,-7.697131,150.0,14.0928,23.103283,105.86879,-133.15399,150.0,3557100,4606.245054721832,-0.026517607,0.9762218,-91.0735
71,40.410934,24.060013,62.09328,6.8600006,150.0,29.74479,27.154068,98.5771,-110.42839,150.0,3607200,4668.1832818984985,-0.0006354405,0.965089,-91.0735
72,42.157974,39.150562,80.54068,-11.590946,150.0,42.953995,28.914688,139.99695,-73.92323,150.0,3657300,4730.615139007568,-0.0004460013,0.97602236,-91.0735
73,43.02506,22.509815,71.611374,16.601175,150.0,50.64515,34.219826,166.6194,-150.46898,150.0,3707400,4792.29382443428,-0.01570397,0.9648291,-91.0735
74,36.459213,16.95974,57.762062,16.263649,150.0,50.62125,37.91915,135.67398,-160.01968,150.0,3757500,4853.886414051056,0.0045659025,0.94185346,-91.0735
75,34.758327,49.68479,104.91571,-3.6854715,150.0,47.46542,40.840366,177.82314,-151.05392,150.0,3807600,4916.112264871597,-0.013152843,0.96049595,-91.0735
76,3.9319305,25.651941,30.243828,-30.852615,150.0,36.29325,36.731556,173.76819,-184.99939,150.0,3857700,4977.568784236908,0.0001943915,0.93681526,-91.0735
77,0.9796247,14.540741,20.106203,-15.124323,150.0,9.031157,32.68385,105.615616,-102.27699,150.0,3907800,5039.200498819351,0.005307921,0.970991,-91.0735
78,7.66222,12.676417,22.204071,-8.688257,150.0,-8.576906,31.29065,122.05623,-139.81374,150.0,3957900,5100.715971946716,-0.013241484,0.9602656,-91.0735
79,5.1617904,24.554144,31.010427,-27.84349,150.0,-5.514923,28.388666,105.666336,-107.22524,150.0,4008000,5162.606774091721,-0.016269507,0.9775382,-91.0735
80,21.213194,9.633476,34.66269,12.607207,150.0,8.336984,26.206156,82.676865,-51.13906,150.0,4058100,5224.263780117035,-0.01927156,0.9844643,-91.0735
81,34.167828,12.074811,43.196907,17.10106,150.0,18.549633,27.868006,133.88779,-64.321495,150.0,4108200,5285.701653242111,-0.011300649,0.9690868,-91.0735
82,71.65115,10.409484,84.63218,59.147675,150.0,29.368773,31.563698,127.057785,-129.65002,150.0,4158300,5347.115342378616,0.009122447,0.9580497,-91.0735
83,52.215103,28.305079,77.61206,12.720877,150.0,35.75786,28.66491,115.99611,-93.1798,150.0,4208400,5408.766921281815,-0.007808129,0.9742574,-91.0735
84,29.279312,8.353505,40.885662,21.56798,150.0,44.58766,29.513346,163.74155,-68.371796,150.0,4258500,5470.229638576508,0.00292774,0.970948,-91.0735
85,18.196276,23.76524,51.7932,0.61362267,150.0,40.640965,27.85795,134.9862,-47.993298,150.0,4308600,5532.012659788132,-0.0018407113,0.95836025,-91.0735
86,22.841257,35.872612,69.78839,-17.282877,150.0,35.868595,26.805845,125.056496,-36.18824,150.0,4358700,5593.973407506943,-0.003384481,0.9771204,-91.0735
87,1.0239105,10.062791,15.157673,-7.480748,150.0,21.784048,20.63294,101.910995,-25.931019,150.0,4408800,5655.970876455307,-0.008112308,0.98746645,-91.0735
88,-0.0672253,10.936196,9.437082,-15.385916,150.0,8.115965,15.163744,69.4076,-33.02431,150.0,4458900,5717.981722831726,-0.019858884,0.99189794,-91.0735
89,-8.194179,5.881187,-2.7875624,-16.37096,150.0,1.840188,14.671957,54.33085,-39.159042,150.0,4509000,5779.966735601425,-0.0054975827,0.97934264,-91.0735
90,-6.615474,22.222061,14.989531,-37.18279,150.0,5.7739205,15.826674,48.275497,-59.61718,150.0,4559100,5842.228632926941,-0.008551162,0.97929704,-91.0735
91,-0.50990105,6.3890924,8.517778,-5.3500977,150.0,4.686764,15.26719,80.090164,-41.550625,150.0,4609200,5903.944573640823,-0.0034968588,0.9766445,-91.0735
92,-1.502762,8.02949,8.304141,-11.3637905,150.0,8.406933,19.218117,72.53069,-49.34888,150.0,4659300,5965.904879808426,0.004477801,0.97689325,-91.0735
93,9.683633,26.060236,46.377357,-11.643471,150.0,17.710821,24.889296,100.388596,-61.593357,150.0,4709400,6027.990723848343,-0.010276662,0.9701085,-91.0735
94,32.208267,16.086407,54.605125,17.553791,150.0,26.754486,28.075596,112.75719,-117.23886,150.0,4759500,6089.438746929169,0.00373909,0.9495199,-91.0735
95,58.119877,38.53255,112.19393,25.240444,150.0,38.434517,32.3738,149.54369,-106.756355,150.0,4809600,6150.373328924179,-0.0071591875,0.9350078,-91.0735
96,59.438282,21.225681,74.97972,29.427013,150.0,52.431168,33.68433,159.28252,-64.33464,150.0,4859700,6211.136749267578,-0.00093616295,0.9412405,-91.0735
97,58.69136,11.980924,75.09284,46.808598,150.0,64.349365,27.79456,140.4494,3.4838428,150.0,4909800,6272.664742946625,-0.0017707252,0.9727193,-91.0735
98,59.056873,47.78633,126.59007,23.110783,150.0,55.469143,27.561531,141.46014,-132.8847,150.0,4959900,6333.945189237595,-0.006214923,0.9532401,-91.0735
99,54.7995,26.851776,92.400505,31.40007,150.0,56.246525,26.102947,129.75975,-99.99161,150.0,5010000,6395.8100373744965,-0.0075178,0.9686488,-91.0735
