Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
47,110.96285,46.821175,195.36237,35.858707,61.142857142857146,102.191444,37.3955,185.85965,45.79287,59.1764705882353,97265,200.53497672080994,-0.047372803,0.93834645,9.932523
48,107.811295,52.103622,202.56851,17.717855,57.875,123.38428,40.893955,198.43755,25.179914,65.46875,99360,204.8314368724823,0.029637082,0.8842506,9.932523
49,143.92157,49.726074,210.47276,71.48689,70.16666666666667,117.57347,44.96933,195.56891,25.58366,61.333333333333336,101384,208.96714329719543,-0.03991325,0.8965177,9.932523
50,109.98961,66.92477,199.6925,11.047002,57.875,129.07507,53.323544,235.81444,21.889471,65.48387096774194,103414,213.17964959144592,-0.029344682,0.89467114,9.932523
51,152.11324,42.359272,217.59389,97.76617,81.6,122.28637,51.590904,221.45984,26.37731,65.80645161290323,105454,217.30948090553284,-0.0120341405,0.8844399,9.932523
52,113.70144,45.39976,192.0202,55.37464,58.714285714285715,131.71437,46.983738,215.7699,72.59633,66.9,107461,221.38928294181824,0.0022875536,0.8507923,9.932523
53,144.48503,78.685905,241.38406,9.863524,78.5,147.64923,59.65682,233.5853,16.464996,75.29629629629629,109494,225.62158274650574,-0.0106232995,0.8597201,9.932523
54,127.80609,73.81583,212.2194,29.05515,62.285714285714285,147.78079,55.30311,235.00795,37.02807,75.88888888888889,111543,229.8173508644104,0.0059275595,0.8455253,9.932523
55,151.51674,65.11517,224.46921,60.19517,78.16666666666667,124.927345,59.391304,221.25699,15.366131,64.90625,113620,234.1176495552063,-0.009446292,0.8834476,9.932523
56,139.09615,62.141384,222.4117,43.678772,68.66666666666667,147.51285,51.35526,222.51869,46.503933,73.0,115664,238.26933908462524,-0.014416659,0.8239701,9.932523
57,149.31876,59.70117,207.58955,73.35581,73.33333333333333,150.8452,68.82595,227.4324,13.774305,75.37037037037037,117699,242.4653217792511,-0.011291293,0.82036257,9.932523
58,181.4313,45.92437,224.77094,100.24546,87.4,141.2862,66.39341,220.74586,18.597378,69.86206896551724,119725,246.63716864585876,-0.03615993,0.8521737,9.932523
59,200.86235,12.551112,216.32864,183.04982,92.2,135.91243,73.555756,228.3846,12.414772,67.70967741935483,121824,250.9667387008667,-0.005406723,0.89105755,9.932523
60,166.49367,68.951416,215.69405,14.633753,76.0,150.3678,69.70596,232.51614,12.350137,73.17857142857143,123873,255.21194005012512,-0.04328515,0.82632726,9.932523
61,145.2851,62.942345,211.24417,54.060722,71.0,152.13477,65.67678,224.02248,14.397827,73.32142857142857,125926,259.40610218048096,-0.067411296,0.81701964,9.932523
62,133.43771,78.772095,210.63081,21.69543,67.33333333333333,167.94289,49.331707,225.02225,61.61059,80.44,127937,263.49861884117126,-0.03619286,0.74159056,9.932523
63,141.38278,69.352196,213.39212,41.712463,69.5,155.30052,60.761196,238.17691,22.786097,77.51851851851852,130030,267.7819073200226,0.042089052,0.8228333,9.932523
64,148.14056,66.11885,210.68402,28.318092,69.66666666666667,163.19138,68.628876,224.73004,15.06629,79.6923076923077,132102,271.97039580345154,0.006950172,0.77373946,9.932523
65,153.0932,72.76637,229.0542,17.834948,75.33333333333333,183.0033,61.78906,310.17255,23.951859,87.21739130434783,134108,276.11261081695557,-0.018516837,0.6821823,9.932523
66,181.02946,37.936443,217.69714,132.46907,90.8,167.37701,57.718605,222.08798,22.668789,79.46153846153847,136174,280.3613941669464,-0.0024765325,0.6755045,9.932523
67,146.22197,73.23361,213.99838,19.9206,70.33333333333333,139.20575,59.10744,220.10504,31.232025,69.48275862068965,138189,284.4524357318878,-0.010727058,0.8254487,9.932523
68,128.6472,82.12822,218.71526,13.832949,63.142857142857146,166.60875,62.61906,253.60828,19.05127,79.76923076923077,140263,288.6910412311554,-0.024619777,0.6849271,9.932523
69,182.01736,30.637455,213.30174,129.19499,85.2,159.94223,61.232822,209.10384,11.403948,77.57692307692308,142280,292.8210735321045,-0.03197404,0.74753773,9.932523
70,147.96602,61.7884,222.51839,52.82538,74.0,168.71768,57.85799,231.91638,30.348309,80.2,144285,296.97182273864746,0.0046467995,0.6763102,9.932523
