Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
63,56.66142,7.15514,66.779785,51.512585,150.0,58.171413,21.611391,109.08742,-67.91171,150.0,3206400,1848.765053987503,-0.08333441,0.7878302,-98.08293
64,59.167095,23.38453,89.51787,32.6173,150.0,64.01647,19.769299,120.35506,-7.0461116,150.0,3256500,1876.7145252227783,-0.09518235,0.7903954,-98.08293
65,62.81238,23.391045,86.20668,30.860813,150.0,65.941246,26.319868,118.93785,-42.007614,150.0,3306600,1904.7123675346375,-0.07285845,0.78045887,-98.08293
66,62.63744,16.295803,85.675125,50.59079,150.0,66.468666,28.930584,122.32679,-47.271603,150.0,3356700,1932.6649565696716,-0.07089259,0.79152334,-98.08293
67,74.663345,8.113663,81.1772,63.225674,150.0,74.34754,20.707167,119.49269,4.1149597,150.0,3406800,1960.8175003528595,-0.076407865,0.78331774,-98.08293
68,82.6221,9.288796,92.946045,70.42559,150.0,75.97476,22.030052,130.54543,-6.8941593,150.0,3456900,1988.8846967220306,-0.056022525,0.7893715,-98.08293
69,91.90243,13.626602,110.343,77.83598,150.0,77.226105,19.247114,117.87505,15.524624,150.0,3507000,2017.7735748291016,-0.07592164,0.7889206,-98.08293
70,80.219734,26.721493,110.16579,45.284676,150.0,80.27395,20.145468,126.46728,-24.392292,150.0,3557100,2046.3414690494537,-0.08451246,0.78349835,-98.08293
71,84.09746,6.455908,93.21001,79.05206,150.0,81.24705,23.009472,132.80023,-11.381084,150.0,3607200,2074.925636768341,-0.07882959,0.7788835,-98.08293
72,109.26169,5.8031664,116.63341,102.45198,150.0,80.67234,24.904003,144.04092,-39.7162,150.0,3657300,2103.4975407123566,-0.06546465,0.7645634,-98.08293
73,81.19697,12.484471,94.43002,64.4583,150.0,79.006676,23.882977,134.98792,-28.665287,150.0,3707400,2132.115681409836,-0.068527676,0.75113857,-98.08293
74,70.35492,40.455452,114.95868,17.023317,150.0,90.31601,21.425272,136.39206,-18.73,150.0,3757500,2160.7696146965027,-0.0753863,0.7957574,-98.08293
75,79.12515,25.90045,109.45839,46.177338,150.0,86.69162,19.451632,135.0516,1.0041256,150.0,3807600,2189.402868747711,-0.0690422,0.80738133,-98.08293
76,95.026764,2.2070887,97.56859,92.18703,150.0,87.14061,18.803288,131.04694,-3.6846113,150.0,3857700,2218.023607969284,-0.06368615,0.7605556,-98.08293
