Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
63,127.145195,16.58341,146.15317,105.74428,150.0,133.34988,23.496113,183.27295,27.540173,150.0,3206400,4179.704126834869,-0.03766322,0.82378197,-91.0735
64,126.22675,3.5499027,131.23636,123.43798,150.0,132.12975,25.476995,186.0203,-19.389322,150.0,3256500,4241.676568746567,-0.024403352,0.8202524,-91.0735
65,132.22023,21.844374,149.99445,101.451096,150.0,130.24602,29.31151,195.919,-26.092503,150.0,3306600,4303.6054446697235,-0.03856504,0.8224483,-91.0735
66,148.4793,9.785531,160.85492,136.92792,150.0,138.45735,26.16145,190.86131,-14.933274,150.0,3356700,4365.816705942154,-0.01642653,0.8400289,-91.0735
67,145.13359,8.148543,153.83359,134.23907,150.0,144.32343,21.627016,186.2867,-16.241735,150.0,3406800,4427.84574508667,-0.020027531,0.8531515,-91.0735
68,132.07991,13.897782,145.89401,113.06499,150.0,148.50386,16.883947,190.08438,60.269993,150.0,3456900,4490.499909877777,-0.035980567,0.893524,-91.0735
69,136.03932,6.4130926,142.27487,127.21803,150.0,143.59883,18.60851,191.71198,56.83934,150.0,3507000,4552.634208679199,-0.024216041,0.90902066,-91.0735
70,125.8657,40.9639,159.64209,68.21688,150.0,135.49153,23.8791,195.71396,-5.550046,150.0,3557100,4614.668157815933,-0.03513709,0.8546111,-91.0735
71,162.62059,11.9153185,179.05173,151.16844,150.0,137.65962,24.0357,184.66393,19.226225,150.0,3607200,4677.150937080383,-0.025836313,0.83428985,-91.0735
72,122.66073,62.418686,186.1445,37.80108,150.0,151.6041,21.165981,207.87115,63.218643,150.0,3657300,4738.870822906494,-0.03244108,0.8906382,-91.0735
73,149.76738,20.670872,178.8624,132.76273,150.0,153.6493,21.446575,199.22371,43.961853,150.0,3707400,4800.582154512405,-0.034761537,0.87949264,-91.0735
74,160.67445,16.603687,182.7673,142.7394,150.0,145.07454,23.485186,193.96173,10.398912,150.0,3757500,4862.808869600296,-0.03267437,0.8398783,-91.0735
75,136.18858,3.7492113,141.24594,132.28069,150.0,154.28989,19.624275,203.09418,44.560852,150.0,3807600,4924.468778848648,-0.036814585,0.895529,-91.0735
76,142.9349,8.274737,151.86356,131.91953,150.0,152.46922,18.654007,199.08948,74.29966,150.0,3857700,4986.614040136337,-0.03052375,0.9096696,-91.0735
77,148.17097,10.435772,156.26387,133.43637,150.0,151.16441,16.907597,201.3663,82.76918,150.0,3907800,5048.396490097046,-0.04825169,0.8984893,-91.0735
