Iteration,Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Train_EnvstepsSoFar,TimeSinceStart,train_loss,baseline_loss,Initial_DataCollection_AverageReturn
53,140.12645,0.0,140.12645,140.12645,1000.0,148.02356,32.766785,197.60858,12.352966,961.5238095238095,2177020,3902.098723888397,201.45544,0.14253378,-312.67175
54,172.01112,0.0,172.01112,172.01112,1000.0,139.9133,39.303642,192.82318,20.985199,907.0666666666667,2217838,3989.6994004249573,-473.7725,0.19014974,-312.67175
55,162.58894,0.0,162.58894,162.58894,1000.0,141.13188,45.032967,196.11316,21.200356,873.1739130434783,2258004,4124.548045396805,12.562988,0.24550831,-312.67175
56,166.34306,0.0,166.34306,166.34306,1000.0,150.16179,29.630257,184.9511,23.509106,961.0952380952381,2298370,4265.591624736786,-382.38464,0.1317469,-312.67175
57,160.75851,0.0,160.75851,160.75851,1000.0,150.65009,35.53676,199.30144,24.609634,942.3023255813954,2338889,4406.759460449219,305.24878,0.14913456,-312.67175
58,129.55173,0.0,129.55173,129.55173,1000.0,155.69266,27.776709,200.63321,41.23983,980.560975609756,2379092,4546.694415569305,106.51703,0.12211326,-312.67175
59,164.19661,0.0,164.19661,164.19661,1000.0,150.62787,30.020962,195.90163,17.220764,980.5365853658536,2419294,4689.291174888611,319.8877,0.1326072,-312.67175
60,163.1116,0.0,163.1116,163.1116,1000.0,149.58958,32.24818,205.30898,30.776588,980.1219512195122,2459479,4833.937668085098,-203.75586,0.13434556,-312.67175
61,145.66768,0.0,145.66768,145.66768,1000.0,148.67392,28.403614,194.55693,19.973686,979.9024390243902,2499655,4932.581232309341,196.88733,0.12566146,-312.67175
62,177.19191,0.0,177.19191,177.19191,1000.0,144.35349,38.69843,192.75203,-16.013435,945.3255813953489,2540304,5019.989567279816,-237.4862,0.17866926,-312.67175
63,126.09198,0.0,126.09198,126.09198,1000.0,152.1884,18.317492,178.17752,114.362495,1000.0,2580304,5101.624084472656,-271.05328,0.08058125,-312.67175
64,192.04465,0.0,192.04465,192.04465,1000.0,154.51076,37.842243,203.76395,13.989929,942.3255813953489,2620824,5182.616755962372,-241.97412,0.15195368,-312.67175
65,136.3485,0.0,136.3485,136.3485,1000.0,155.24191,41.334442,237.31581,38.087616,909.6,2661756,5263.02870965004,-124.625,0.14963104,-312.67175
66,160.82527,0.0,160.82527,160.82527,1000.0,152.84668,43.509205,267.52884,30.31475,931.0930232558139,2701793,5344.626715183258,-85.94061,0.17530042,-312.67175
67,136.47527,0.0,136.47527,136.47527,1000.0,159.58003,59.813034,308.41504,0.5279331,826.8979591836735,2742311,5426.459872961044,-628.55054,0.26702887,-312.67175
68,227.50346,0.0,227.50346,227.50346,806.0,148.37506,54.98014,261.24432,15.214165,819.44,2783283,5507.79834485054,277.06732,0.32515946,-312.67175
69,68.49772,0.0,68.49772,68.49772,1000.0,142.91522,57.989513,261.51242,14.052128,835.4081632653061,2824218,5589.01596736908,-296.2418,0.31623635,-312.67175
70,127.615295,77.62173,216.67235,27.505028,457.3333333333333,151.19922,63.91554,293.44037,1.9261932,851.5,2865090,5673.71915435791,94.855286,0.29440966,-312.67175
71,159.79398,0.0,159.79398,159.79398,933.0,146.54082,75.385056,281.42706,-12.167858,695.8448275862069,2905449,5751.965509414673,-186.94586,0.45388052,-312.67175
72,143.72946,0.0,143.72946,143.72946,1000.0,149.89815,70.66792,282.55377,1.874466,754.7037037037037,2946203,5834.280534744263,-103.115814,0.36955544,-312.67175
73,137.14613,91.812004,262.69238,45.68901,449.6666666666667,160.10564,74.65875,275.7937,-3.7656174,705.0526315789474,2986391,5914.605620145798,-401.79663,0.43777233,-312.67175
74,218.02338,36.396652,254.42003,181.62672,321.5,159.0397,79.19515,281.47528,-73.02572,696.7413793103449,3026802,5995.523024320602,373.1492,0.437813,-312.67175
75,186.33841,62.863445,249.20186,123.47497,672.5,178.33325,75.62351,278.2563,11.662144,612.1515151515151,3067204,6073.321943759918,-104.3501,0.51468426,-312.67175
76,90.70361,0.0,90.70361,90.70361,1000.0,159.51514,86.77962,278.88397,-15.075363,625.8125,3107256,6153.906331062317,114.5954,0.5161705,-312.67175
77,234.91953,14.708771,249.6283,220.21075,482.5,165.83475,79.52298,294.82938,-11.082315,602.2686567164179,3147608,6233.7425236701965,-446.39294,0.5345744,-312.67175
78,265.46576,13.536819,279.0026,251.92896,336.5,169.60542,76.853294,279.46112,-12.119873,638.2380952380952,3187817,6314.663739442825,38.232574,0.53110546,-312.67175
79,272.15353,8.832794,280.98633,263.32074,284.5,162.34227,91.76007,301.05765,-86.2222,639.015873015873,3228075,6399.703386068344,-543.6813,0.5388303,-312.67175
80,174.12604,0.0,174.12604,174.12604,917.0,178.4905,69.91364,297.38437,42.44731,611.6212121212121,3268442,6481.6214480400085,-71.66232,0.5007088,-312.67175
81,90.3225,0.0,90.3225,90.3225,1000.0,167.0721,80.63187,282.82623,26.556469,654.3225806451613,3309010,6562.853462696075,-439.83698,0.48643413,-312.67175
82,182.07152,78.614914,260.68643,103.4566,695.0,161.07307,83.81181,286.62628,7.597557,692.1206896551724,3349153,6644.833593606949,-222.14392,0.4763478,-312.67175
83,145.9773,0.0,145.9773,145.9773,1000.0,164.15085,78.45731,282.22522,21.70956,780.8846153846154,3389759,6727.959065914154,149.08008,0.42438012,-312.67175
84,141.91068,0.0,141.91068,141.91068,1000.0,151.8628,67.48183,298.26907,-7.6181335,842.8958333333334,3430218,6809.336349964142,-302.61508,0.37502274,-312.67175
85,153.11588,0.0,153.11588,153.11588,1000.0,153.19801,59.994995,269.0401,26.0924,869.6739130434783,3470223,6890.553208827972,-74.567505,0.3325501,-312.67175
86,118.56761,0.0,118.56761,118.56761,1000.0,175.18637,69.12917,275.6197,17.617973,784.4807692307693,3511016,6973.399571180344,-106.34041,0.37440452,-312.67175
87,176.26715,0.0,176.26715,176.26715,1000.0,160.95467,52.688858,287.48077,27.497055,881.2826086956521,3551555,7056.45933508873,9.851318,0.25923544,-312.67175
88,136.8068,0.0,136.8068,136.8068,1000.0,169.65439,55.304066,302.15247,51.678574,870.6739130434783,3591606,7140.158704996109,-443.1939,0.26003638,-312.67175
89,131.28102,0.0,131.28102,131.28102,1000.0,134.08766,47.040344,247.35388,9.718052,860.0,3632026,7221.097568273544,-250.00842,0.22706197,-312.67175
90,128.88416,0.0,128.88416,128.88416,1000.0,148.39986,65.48015,299.354,11.866882,846.0416666666666,3672636,7304.772096157074,-400.3025,0.28327352,-312.67175
91,186.32663,66.44024,252.76688,119.8864,598.5,159.92345,64.272545,296.30707,17.02169,871.4893617021277,3713596,7388.454468250275,-41.19577,0.30017003,-312.67175
92,152.28143,0.0,152.28143,152.28143,1000.0,170.96521,55.75223,287.91205,69.35339,834.4285714285714,3754483,7474.385200977325,-183.50443,0.22340368,-312.67175
93,173.32483,0.0,173.32483,173.32483,1000.0,154.02223,49.970173,257.47665,4.764118,862.0425531914893,3794999,7557.523669958115,-387.4859,0.25533447,-312.67175
94,172.3439,0.0,172.3439,172.3439,1000.0,167.72327,53.68333,273.58676,8.623154,821.2857142857143,3835242,7636.371151685715,73.33215,0.26227805,-312.67175
95,243.28394,2.2395706,245.52351,241.04437,239.5,156.44603,61.717133,279.62122,5.98011,782.2692307692307,3875920,7713.681281805038,-114.80664,0.30295417,-312.67175
96,138.78278,0.0,138.78278,138.78278,1000.0,162.82986,54.97463,276.41113,24.377289,779.8461538461538,3916472,7791.877686262131,412.26263,0.29625326,-312.67175
97,172.40771,0.0,172.40771,172.40771,1000.0,149.1844,65.21395,263.5015,9.267204,743.8518518518518,3956640,7868.9462015628815,26.11206,0.35416657,-312.67175
98,122.56238,0.0,122.56238,122.56238,1000.0,161.34122,51.021355,268.41345,33.3385,817.32,3997506,7948.578572273254,225.22845,0.23881401,-312.67175
99,169.9632,0.0,169.9632,169.9632,1000.0,148.58263,63.216183,251.46906,-11.069115,716.3684210526316,4038339,8027.3445835113525,182.68515,0.3320224,-312.67175
